shipping_id,order_id,shipping_location_id,courier_partner,shipping_date,expected_delivery_date,actual_delivery_date,delivery_status
160309,60309,37,BlueDart,2026-07-25,2026-07-28,,In Transit
160310,60310,24,DTDC,2025-10-06,2025-10-13,2025-10-16,Delivered
160311,60311,25,DTDC,2026-02-03,2026-02-06,,Delayed
160312,60312,26,BlueDart,2025-12-27,2026-01-01,2026-01-04,Delivered
160313,60313,26,DTDC,2025-04-09,2025-04-10,2025-04-12,Delivered
160314,60314,11,Delhivery,2024-05-07,2024-05-14,2024-05-17,Delivered
160315,60315,18,Delhivery,2026-08-04,2026-08-09,2026-08-09,Delivered
160316,60316,59,Ecom Express,2024-12-19,2024-12-19,,Returned
160317,60317,64,XpressBees,2026-05-09,2026-05-16,,Returned
160318,60318,38,BlueDart,2026-03-27,2026-04-01,2026-04-03,Delivered
160319,60319,94,XpressBees,2025-10-27,2025-10-30,,Delayed
160320,60320,48,Delhivery,2025-06-16,2025-06-19,2025-06-19,Delivered
160321,60321,23,DTDC,2024-09-25,2024-09-25,2024-09-28,Delivered
160322,60322,8,Ecom Express,2024-05-15,2024-05-19,2024-05-18,Delivered
160323,60323,68,DTDC,2026-04-26,2026-05-01,2026-05-01,Delivered
160324,60324,57,Ecom Express,2026-07-21,2026-07-25,2026-07-26,Delivered
160325,60325,76,Ecom Express,2025-10-17,2025-10-18,2025-10-20,Delivered
160326,60326,92,Ecom Express,2026-08-19,2026-08-20,2026-08-23,Delivered
160327,60327,91,DTDC,2024-07-31,2024-08-03,2024-08-04,Delivered
160328,60328,50,DTDC,2025-05-12,2025-05-16,2025-05-16,Delivered
160329,60329,91,XpressBees,2024-06-21,2024-06-24,2024-06-25,Delivered
160330,60330,76,Ecom Express,2025-06-01,2025-06-05,,Returned
160331,60331,67,XpressBees,2026-05-15,2026-05-18,,In Transit
160332,60332,53,Delhivery,2024-10-10,2024-10-16,2024-10-15,Delivered
160333,60333,100,XpressBees,2025-02-14,2025-02-15,,Delayed
160334,60334,57,BlueDart,2025-05-15,2025-05-20,,Returned
160335,60335,41,Delhivery,2025-03-28,2025-03-30,2025-03-30,Delivered
160336,60336,66,DTDC,2026-07-29,2026-08-05,2026-08-04,Delivered
160337,60337,5,BlueDart,2025-02-19,2025-02-21,2025-02-23,Delivered
160338,60338,58,XpressBees,2024-09-04,2024-09-11,2024-09-12,Delivered
160339,60339,32,Ecom Express,2024-11-13,2024-11-17,2024-11-16,Delivered
160340,60340,83,BlueDart,2024-10-25,2024-10-30,2024-10-29,Delivered
160341,60341,49,BlueDart,2024-11-02,2024-11-07,2024-11-08,Delivered
160342,60342,62,Ecom Express,2026-05-23,2026-05-28,2026-05-29,Delivered
160343,60343,69,Delhivery,2025-05-15,2025-05-17,2025-05-17,Delivered
160344,60344,92,DTDC,2025-01-09,2025-01-12,2025-01-14,Delivered
160345,60345,68,DTDC,2024-05-17,2024-05-24,2024-05-26,Delivered
160346,60346,1,Delhivery,2026-08-04,2026-08-04,2026-08-07,Delivered
160347,60347,9,BlueDart,2024-05-30,2024-06-05,2024-06-07,Delivered
160348,60348,98,XpressBees,2024-12-07,2024-12-13,2024-12-13,Delivered
160349,60349,57,DTDC,2025-11-11,2025-11-16,2025-11-16,Delivered
160350,60350,25,Delhivery,2024-01-06,2024-01-08,,In Transit
160351,60351,98,DTDC,2024-11-03,2024-11-10,2024-11-10,Delivered
160352,60352,25,XpressBees,2026-07-17,2026-07-19,2026-07-21,Delivered
160353,60353,52,Ecom Express,2024-01-26,2024-01-27,2024-01-26,Delivered
160354,60354,50,XpressBees,2024-08-18,2024-08-24,2024-08-26,Delivered
160355,60355,86,BlueDart,2024-03-26,2024-03-28,,Delayed
160356,60356,40,Delhivery,2025-11-05,2025-11-07,2025-11-08,Delivered
160357,60357,45,Ecom Express,2024-01-13,2024-01-17,,In Transit
160358,60358,14,Delhivery,2024-02-16,2024-02-19,2024-02-18,Delivered
160359,60359,8,BlueDart,2025-04-05,2025-04-07,2025-04-07,Delivered
160360,60360,50,BlueDart,2025-12-26,2025-12-30,2026-01-01,Delivered
160361,60361,29,BlueDart,2026-05-30,2026-05-31,2026-06-02,Delivered
160362,60362,53,XpressBees,2024-08-01,2024-08-04,2024-08-06,Delivered
160363,60363,85,DTDC,2025-07-08,2025-07-15,,Returned
160364,60364,34,BlueDart,2026-02-15,2026-02-22,2026-02-22,Delivered
160365,60365,80,DTDC,2025-12-11,2025-12-11,2025-12-12,Delivered
160366,60366,81,Delhivery,2026-07-27,2026-08-01,2026-07-31,Delivered
160367,60367,8,Ecom Express,2024-03-17,2024-03-21,2024-03-21,Delivered
160368,60368,51,DTDC,2024-02-15,2024-02-16,,Delayed
160369,60369,51,BlueDart,2025-10-29,2025-10-31,,Delayed
160370,60370,1,XpressBees,2024-12-24,2024-12-30,2024-12-29,Delivered
160371,60371,57,Ecom Express,2025-12-20,2025-12-20,2025-12-19,Delivered
160372,60372,75,Ecom Express,2025-11-26,2025-11-28,,Returned
160373,60373,100,BlueDart,2025-03-06,2025-03-11,2025-03-13,Delivered
160374,60374,73,Delhivery,2026-08-25,2026-08-31,2026-09-02,Delivered
160375,60375,66,Delhivery,2026-05-06,2026-05-10,2026-05-10,Delivered
160376,60376,38,Delhivery,2024-12-20,2024-12-25,2024-12-27,Delivered
160377,60377,89,BlueDart,2024-01-09,2024-01-14,2024-01-15,Delivered
160378,60378,15,Delhivery,2026-08-24,2026-08-26,,In Transit
160379,60379,37,BlueDart,2026-07-29,2026-08-04,2026-08-07,Delivered
160380,60380,99,DTDC,2026-05-25,2026-05-28,,Delayed
160381,60381,37,DTDC,2024-02-26,2024-03-02,2024-03-01,Delivered
160382,60382,97,Delhivery,2025-11-28,2025-12-01,,In Transit
160383,60383,55,Ecom Express,2026-07-21,2026-07-25,,In Transit
160384,60384,62,BlueDart,2025-01-05,2025-01-11,2025-01-12,Delivered
160385,60385,99,Delhivery,2026-01-04,2026-01-04,2026-01-07,Delivered
160386,60386,97,XpressBees,2025-06-04,2025-06-07,2025-06-09,Delivered
160387,60387,27,Delhivery,2025-03-26,2025-03-30,,Delayed
160388,60388,79,Delhivery,2025-11-29,2025-12-03,2025-12-04,Delivered
160389,60389,57,Delhivery,2025-07-18,2025-07-22,2025-07-25,Delivered
160390,60390,70,BlueDart,2025-10-30,2025-11-01,,Delayed
160391,60391,7,XpressBees,2024-08-05,2024-08-11,2024-08-14,Delivered
160392,60392,72,XpressBees,2024-10-06,2024-10-09,,In Transit
160393,60393,22,XpressBees,2025-09-12,2025-09-16,2025-09-17,Delivered
160394,60394,58,Ecom Express,2025-06-27,2025-06-30,2025-06-29,Delivered
160395,60395,57,XpressBees,2025-01-08,2025-01-13,2025-01-15,Delivered
160396,60396,93,Ecom Express,2026-03-20,2026-03-24,2026-03-23,Delivered
160397,60397,1,XpressBees,2024-11-29,2024-12-05,2024-12-04,Delivered
160398,60398,46,Delhivery,2025-04-06,2025-04-12,,Returned
160399,60399,10,Delhivery,2024-11-04,2024-11-09,2024-11-12,Delivered
160400,60400,60,BlueDart,2025-07-04,2025-07-11,2025-07-14,Delivered
160401,60401,48,BlueDart,2025-07-02,2025-07-02,2025-07-04,Delivered
160402,60402,3,Ecom Express,2024-11-14,2024-11-16,2024-11-18,Delivered
160403,60403,11,Delhivery,2026-01-23,2026-01-25,2026-01-26,Delivered
160404,60404,29,XpressBees,2024-06-06,2024-06-11,,In Transit
160405,60405,42,XpressBees,2026-01-16,2026-01-23,2026-01-26,Delivered
160406,60406,97,XpressBees,2024-03-06,2024-03-13,2024-03-13,Delivered
160407,60407,61,Ecom Express,2024-09-01,2024-09-08,2024-09-08,Delivered
160408,60408,68,XpressBees,2025-01-30,2025-01-31,,In Transit
160409,60409,62,Delhivery,2025-02-15,2025-02-22,2025-02-22,Delivered
160410,60410,52,BlueDart,2025-09-07,2025-09-10,2025-09-12,Delivered
160411,60411,83,Ecom Express,2026-06-30,2026-07-06,2026-07-05,Delivered
160412,60412,39,XpressBees,2026-01-10,2026-01-12,2026-01-14,Delivered
160413,60413,72,XpressBees,2025-06-14,2025-06-19,2025-06-22,Delivered
160414,60414,64,DTDC,2024-03-24,2024-03-26,2024-03-29,Delivered
160415,60415,86,XpressBees,2026-08-23,2026-08-28,,In Transit
160416,60416,70,Delhivery,2024-11-07,2024-11-09,2024-11-08,Delivered
160417,60417,47,Ecom Express,2025-08-27,2025-08-27,2025-08-30,Delivered
160418,60418,38,DTDC,2026-02-23,2026-03-02,2026-03-04,Delivered
160419,60419,12,Delhivery,2025-11-11,2025-11-16,2025-11-17,Delivered
160420,60420,87,DTDC,2024-04-19,2024-04-26,2024-04-29,Delivered
160421,60421,6,DTDC,2024-09-09,2024-09-15,2024-09-17,Delivered
160422,60422,72,XpressBees,2026-08-21,2026-08-28,,In Transit
160423,60423,38,XpressBees,2026-01-17,2026-01-19,2026-01-19,Delivered
160424,60424,51,XpressBees,2025-09-06,2025-09-10,2025-09-13,Delivered
160425,60425,20,XpressBees,2025-03-11,2025-03-14,2025-03-17,Delivered
160426,60426,26,Delhivery,2026-07-03,2026-07-07,2026-07-06,Delivered
160427,60427,25,XpressBees,2025-12-09,2025-12-14,2025-12-14,Delivered
160428,60428,10,XpressBees,2025-12-10,2025-12-17,,Returned
160429,60429,3,Ecom Express,2026-06-09,2026-06-11,2026-06-14,Delivered
160430,60430,20,Delhivery,2026-07-25,2026-07-28,2026-07-30,Delivered
160431,60431,52,Delhivery,2026-04-14,2026-04-16,2026-04-15,Delivered
160432,60432,46,XpressBees,2025-10-07,2025-10-11,2025-10-12,Delivered
160433,60433,97,XpressBees,2024-08-10,2024-08-13,2024-08-13,Delivered
160434,60434,28,DTDC,2024-09-18,2024-09-21,2024-09-23,Delivered
160435,60435,75,Ecom Express,2024-05-30,2024-06-02,2024-06-05,Delivered
160436,60436,81,Delhivery,2026-02-18,2026-02-22,2026-02-25,Delivered
160437,60437,91,Ecom Express,2024-11-21,2024-11-27,2024-11-29,Delivered
160438,60438,5,Ecom Express,2024-08-10,2024-08-14,2024-08-13,Delivered
160439,60439,72,DTDC,2025-12-07,2025-12-09,2025-12-09,Delivered
160440,60440,87,Delhivery,2025-07-04,2025-07-06,2025-07-08,Delivered
160441,60441,11,XpressBees,2024-08-28,2024-08-31,2024-08-31,Delivered
160442,60442,34,Delhivery,2024-12-27,2024-12-31,2024-12-30,Delivered
160443,60443,68,Ecom Express,2025-04-14,2025-04-18,2025-04-18,Delivered
160444,60444,34,Delhivery,2026-02-17,2026-02-21,,In Transit
160445,60445,100,DTDC,2024-01-08,2024-01-13,2024-01-16,Delivered
160446,60446,78,Delhivery,2026-01-08,2026-01-11,,In Transit
160447,60447,81,BlueDart,2024-03-18,2024-03-25,,In Transit
160448,60448,35,BlueDart,2026-04-17,2026-04-20,2026-04-20,Delivered
160449,60449,75,Ecom Express,2024-04-26,2024-04-29,2024-04-30,Delivered
160450,60450,28,DTDC,2024-08-27,2024-09-02,2024-09-04,Delivered
160451,60451,38,Delhivery,2024-12-27,2024-12-31,2025-01-01,Delivered
160452,60452,2,BlueDart,2026-08-27,2026-09-02,2026-09-04,Delivered
160453,60453,53,Delhivery,2025-01-24,2025-01-28,2025-01-27,Delivered
160454,60454,93,DTDC,2026-02-20,2026-02-24,2026-02-27,Delivered
160455,60455,78,Ecom Express,2024-09-06,2024-09-13,2024-09-13,Delivered
160456,60456,14,BlueDart,2025-01-11,2025-01-16,2025-01-17,Delivered
160457,60457,9,DTDC,2025-05-19,2025-05-22,2025-05-23,Delivered
160458,60458,82,Delhivery,2024-05-06,2024-05-06,2024-05-09,Delivered
160459,60459,11,BlueDart,2024-02-01,2024-02-03,2024-02-04,Delivered
160460,60460,58,BlueDart,2024-12-07,2024-12-12,,In Transit
160461,60461,34,BlueDart,2026-02-04,2026-02-06,2026-02-05,Delivered
160462,60462,95,XpressBees,2024-04-12,2024-04-17,2024-04-17,Delivered
160463,60463,100,Ecom Express,2026-03-06,2026-03-09,2026-03-09,Delivered
160464,60464,31,XpressBees,2025-08-22,2025-08-25,,Delayed
160465,60465,17,BlueDart,2024-09-25,2024-09-28,2024-09-28,Delivered
160466,60466,25,Delhivery,2024-04-19,2024-04-22,2024-04-24,Delivered
160467,60467,19,XpressBees,2025-06-21,2025-06-21,,In Transit
160468,60468,1,Delhivery,2025-02-24,2025-02-27,,In Transit
160469,60469,98,XpressBees,2024-04-16,2024-04-23,2024-04-23,Delivered
160470,60470,12,DTDC,2025-10-12,2025-10-12,2025-10-11,Delivered
160471,60471,91,DTDC,2026-03-25,2026-03-25,2026-03-25,Delivered
160472,60472,79,Ecom Express,2025-03-17,2025-03-20,,In transit 
160473,60473,38,BlueDart,2025-03-13,2025-03-17,2025-03-16,Delivered
160474,60474,25,Ecom Express,2026-05-05,2026-05-08,2026-05-10,Delivered
160475,60475,79,DTDC,2025-01-11,2025-01-14,,Returned
160476,60476,85,Ecom Express,2024-08-23,2024-08-29,2024-09-01,Delivered
160477,60477,38,XpressBees,2026-04-01,2026-04-09,2026-04-10,Delivered
160478,60478,21,Delhivery,2025-05-25,2025-05-26,2025-05-28,Delivered
160479,60479,97,Ecom Express,2026-06-30,2026-07-06,2026-07-05,Delivered
160480,60480,39,DTDC,2026-06-06,2026-06-08,,In Transit
160481,60481,68,BlueDart,2026-02-27,2026-03-01,2026-03-03,Delivered
160482,60482,83,DTDC,2024-12-11,2024-12-15,2024-12-15,Delivered
160483,60483,83,XpressBees,2025-11-29,2025-12-05,2025-12-08,Delivered
160484,60484,17,Delhivery,2025-04-03,2025-04-08,2025-04-10,Delivered
160485,60485,56,DTDC,2026-01-11,2026-01-15,2026-01-18,Delivered
160486,60486,78,DTDC,2026-06-24,2026-07-01,,In Transit
160487,60487,74,Delhivery,2025-12-12,2025-12-19,,Delayed
160488,60488,81,XpressBees,2025-05-02,2025-05-06,2025-05-05,Delivered
160489,60489,55,BlueDart,2026-08-22,2026-08-25,2026-08-24,Delivered
160490,60490,74,XpressBees,2026-04-19,2026-04-24,2026-04-27,Delivered
160491,60491,50,Delhivery,2024-08-28,2024-09-01,2024-08-31,Delivered
160492,60492,99,Ecom Express,2026-07-02,2026-07-08,2026-07-11,Delivered
160493,60493,69,DTDC,2025-04-13,2025-04-15,2025-04-14,Delivered
160494,60494,9,DTDC,2024-09-07,2024-09-10,2024-09-12,Delivered
160495,60495,79,XpressBees,2024-10-15,2024-10-19,2024-10-20,Delivered
160496,60496,54,Ecom Express,2026-02-01,2026-02-08,2026-02-11,Delivered
160497,60497,33,XpressBees,2025-01-11,2025-01-14,,Delayed
160498,60498,12,Delhivery,2025-09-27,2025-10-03,2025-10-06,Delivered
160499,60499,29,Delhivery,2025-03-09,2025-03-15,,Returned
160500,60500,27,Ecom Express,2026-08-15,2026-08-21,2026-08-22,Delivered
160501,60501,28,XpressBees,2024-05-12,2024-05-16,2024-05-15,Delivered
160502,60502,75,Ecom Express,2025-07-22,2025-07-28,2025-07-29,Delivered
160503,60503,84,XpressBees,2024-12-14,2024-12-14,,Delayed
160504,60504,18,XpressBees,2026-02-09,2026-02-11,,Delayed
160505,60505,1,DTDC,2026-07-04,2026-07-09,2026-07-08,Delivered
160506,60506,36,XpressBees,2024-12-04,2024-12-05,2024-12-04,Delivered
160507,60507,69,DTDC,2026-05-31,2026-06-06,2026-06-07,Delivered
160508,60508,51,XpressBees,2025-08-11,2025-08-18,2025-08-19,Delivered
160509,60509,54,XpressBees,2024-02-26,2024-02-26,2024-02-26,Delivered
160510,60510,35,XpressBees,2026-01-28,2026-01-31,,Delayed
160511,60511,10,BlueDart,2025-06-21,2025-06-24,2025-06-27,Delivered
160512,60512,90,Delhivery,2026-07-29,2026-08-01,2026-08-01,Delivered
160513,60513,78,Delhivery,2025-03-22,2025-03-25,,In Transit
160514,60514,45,Delhivery,2024-09-01,2024-09-05,,In Transit
160515,60515,80,Ecom Express,2024-06-18,2024-06-21,,In Transit
160516,60516,90,Ecom Express,2024-03-19,2024-03-21,2024-03-22,Delivered
160517,60517,31,XpressBees,2025-11-18,2025-11-20,,Delayed
160518,60518,74,DTDC,2026-08-07,2026-08-12,2026-08-15,Delivered
160519,60519,52,Delhivery,2025-09-21,2025-09-27,2025-09-26,Delivered
160520,60520,73,DTDC,2025-08-08,2025-08-10,,In Transit
160521,60521,59,BlueDart,2024-01-30,2024-02-05,,In Transit
160522,60522,95,XpressBees,2024-01-20,2024-01-25,2024-01-24,Delivered
160523,60523,75,Ecom Express,2025-04-30,2025-05-03,2025-05-06,Delivered
160524,60524,56,XpressBees,2025-05-22,2025-05-27,2025-05-30,Delivered
160525,60525,76,DTDC,2025-02-16,2025-02-22,2025-02-25,Delivered
160526,60526,93,Delhivery,2026-06-29,2026-07-03,2026-07-03,Delivered
160527,60527,22,BlueDart,2024-11-19,2024-11-21,2024-11-23,Delivered
160528,60528,5,BlueDart,2026-08-15,2026-08-15,2026-08-16,Delivered
160529,60529,94,XpressBees,2024-09-13,2024-09-20,2024-09-23,Delivered
160530,60530,32,BlueDart,2024-11-12,2024-11-14,2024-11-15,Delivered
160531,60531,12,DTDC,2024-10-17,2024-10-20,2024-10-21,Delivered
160532,60532,27,DTDC,2026-01-30,2026-02-04,2026-02-06,Delivered
160533,60533,70,DTDC,2024-11-19,2024-11-24,2024-11-26,Delivered
160534,60534,28,Ecom Express,2025-03-22,2025-03-26,2025-03-28,Delivered
160535,60535,26,XpressBees,2024-04-20,2024-04-25,2024-04-26,Delivered
160536,60536,95,DTDC,2025-01-22,2025-01-29,2025-01-28,Delivered
160537,60537,94,BlueDart,2024-07-15,2024-07-16,2024-07-15,Delivered
160538,60538,50,Delhivery,2026-01-06,2026-01-13,,In Transit
160539,60539,28,DTDC,2026-02-28,2026-03-04,2026-03-07,Delivered
160540,60540,97,Ecom Express,2024-09-18,2024-09-26,,Returned
160541,60541,85,Delhivery,2026-08-16,2026-08-19,2026-08-22,Delivered
160542,60542,91,DTDC,2025-02-20,2025-02-21,,In Transit
160543,60543,9,Delhivery,2026-03-23,2026-03-23,,Returned
160544,60544,24,DTDC,2024-08-27,2024-09-01,2024-09-03,Delivered
160545,60545,10,XpressBees,2026-04-13,2026-04-17,,In Transit
160546,60546,42,Ecom Express,2024-05-18,2024-05-26,2024-05-27,Delivered
160547,60547,44,Ecom Express,2024-12-16,2024-12-23,2024-12-25,Delivered
160548,60548,51,Ecom Express,2025-01-04,2025-01-09,2025-01-11,Delivered
160549,60549,58,DTDC,2024-07-01,2024-07-06,2024-07-06,Delivered
160550,60550,62,BlueDart,2026-07-20,2026-07-22,2026-07-21,Delivered
160551,60551,13,Delhivery,2024-10-14,2024-10-18,,Returned
160552,60552,96,Delhivery,2025-02-11,2025-02-16,,Returned
160553,60553,7,DTDC,2024-01-19,2024-01-21,2024-01-22,Delivered
160554,60554,40,DTDC,2025-10-27,2025-10-30,2025-10-30,Delivered
160555,60555,47,Ecom Express,2024-06-26,2024-07-01,,In Transit
160556,60556,23,XpressBees,2024-10-06,2024-10-10,2024-10-09,Delivered
160557,60557,81,DTDC,2026-06-09,2026-06-15,2026-06-16,Delivered
160558,60558,9,BlueDart,2026-04-21,2026-04-24,,Returned
160559,60559,17,Delhivery,2024-04-24,2024-04-28,2024-04-29,Delivered
160560,60560,89,Delhivery,2025-09-01,2025-09-06,,Returned
160561,60561,85,BlueDart,2025-12-28,2026-01-01,2026-01-03,Delivered
160562,60562,7,DTDC,2026-07-11,2026-07-15,2026-07-18,Delivered
160563,60563,85,BlueDart,2024-08-24,2024-08-27,,In Transit
160564,60564,47,DTDC,2024-11-12,2024-11-19,2024-11-22,Delivered
160565,60565,43,Delhivery,2024-08-20,2024-08-25,,Delayed
160566,60566,54,Delhivery,2025-06-06,2025-06-12,2025-06-15,Delivered
160567,60567,33,Ecom Express,2025-08-08,2025-08-14,2025-08-16,Delivered
160568,60568,92,BlueDart,2024-07-05,2024-07-08,2024-07-08,Delivered
160569,60569,19,Ecom Express,2024-01-26,2024-01-28,,Returned
160570,60570,41,BlueDart,2024-05-14,2024-05-15,,In Transit
160571,60571,96,Ecom Express,2024-07-23,2024-07-28,2024-07-30,Delivered
160572,60572,53,XpressBees,2025-07-23,2025-07-29,2025-07-29,Delivered
160573,60573,94,DTDC,2024-07-15,2024-07-17,,Returned
160574,60574,97,Delhivery,2026-02-19,2026-02-22,,In Transit
160575,60575,48,Delhivery,2025-09-15,2025-09-21,2025-09-21,Delivered
160576,60576,60,XpressBees,2024-07-14,2024-07-19,,In Transit
160577,60577,67,Delhivery,2026-08-18,2026-08-21,2026-08-21,Delivered
160578,60578,75,Delhivery,2025-11-12,2025-11-18,2025-11-18,Delivered
160579,60579,10,BlueDart,2026-04-26,2026-04-28,2026-04-27,Delivered
160580,60580,75,BlueDart,2025-10-13,2025-10-19,2025-10-18,Delivered
160581,60581,27,Delhivery,2025-10-04,2025-10-10,2025-10-13,Delivered
160582,60582,73,Ecom Express,2025-04-15,2025-04-17,2025-04-17,Delivered
160583,60583,3,Ecom Express,2025-09-29,2025-10-05,2025-10-07,Delivered
160584,60584,6,DTDC,2026-01-14,2026-01-16,2026-01-17,Delivered
160585,60585,92,DTDC,2026-08-14,2026-08-21,2026-08-22,Delivered
160586,60586,64,Delhivery,2025-07-30,2025-08-05,2025-08-07,Delivered
160587,60587,91,Ecom Express,2026-01-02,2026-01-04,,In Transit
160588,60588,22,Delhivery,2026-07-08,2026-07-11,,Returned
160589,60589,8,Ecom Express,2025-08-18,2025-08-22,2025-08-23,Delivered
160590,60590,4,BlueDart,2026-01-11,2026-01-16,2026-01-17,Delivered
160591,60591,39,Delhivery,2024-07-03,2024-07-09,2024-07-10,Delivered
160592,60592,94,DTDC,2026-05-10,2026-05-15,,In Transit
160593,60593,21,DTDC,2026-08-07,2026-08-13,2026-08-14,Delivered
160594,60594,39,BlueDart,2024-12-18,2024-12-22,2024-12-22,Delivered
160595,60595,1,Ecom Express,2026-05-11,2026-05-18,2026-05-20,Delivered
160596,60596,18,Ecom Express,2026-02-27,2026-03-03,2026-03-02,Delivered
160597,60597,76,Delhivery,2024-08-16,2024-08-21,2024-08-23,Delivered
160598,60598,14,BlueDart,2026-08-21,2026-08-26,,Delayed
160599,60599,59,DTDC,2025-07-24,2025-07-28,2025-07-31,Delivered
160600,60600,20,Ecom Express,2024-06-09,2024-06-12,2024-06-14,Delivered
160601,60601,85,DTDC,2024-04-16,2024-04-22,,Returned
160602,60602,53,Delhivery,2025-05-13,2025-05-18,2025-05-21,Delivered
160603,60603,5,BlueDart,2025-05-21,2025-05-27,2025-05-29,Delivered
160604,60604,93,DTDC,2026-04-16,2026-04-23,2026-04-25,Delivered
160605,60605,94,Ecom Express,2025-05-12,2025-05-18,2025-05-20,Delivered
160606,60606,75,BlueDart,2025-01-19,2025-01-23,2025-01-24,Delivered
160607,60607,13,XpressBees,2024-11-06,2024-11-09,2024-11-08,Delivered
160608,60608,83,BlueDart,2025-05-10,2025-05-10,2025-05-09,Delivered
160609,60609,18,XpressBees,2024-09-15,2024-09-19,,Delayed
160610,60610,81,Delhivery,2025-12-28,2025-12-30,2026-01-02,Delivered
160611,60611,29,BlueDart,2024-05-11,2024-05-19,2024-05-20,Delivered
160612,60612,80,DTDC,2026-03-13,2026-03-16,2026-03-16,Delivered
160613,60613,82,Delhivery,2024-07-30,2024-08-02,2024-08-05,Delivered
160614,60614,19,XpressBees,2024-07-13,2024-07-16,2024-07-17,Delivered
160615,60615,76,Delhivery,2026-08-02,2026-08-09,2026-08-10,Delivered
160616,60616,34,Delhivery,2025-01-16,2025-01-17,2025-01-16,Delivered
160617,60617,83,BlueDart,2025-10-24,2025-10-26,2025-10-29,Delivered
160618,60618,63,Ecom Express,2025-01-18,2025-01-20,2025-01-23,Delivered
160619,60619,53,XpressBees,2026-08-12,2026-08-18,2026-08-20,Delivered
160620,60620,52,BlueDart,2024-05-30,2024-06-05,2024-06-07,Delivered
160621,60621,37,XpressBees,2025-03-28,2025-04-04,2025-04-07,Delivered
160622,60622,98,DTDC,2024-03-30,2024-04-02,2024-04-04,Delivered
160623,60623,3,Ecom Express,2025-07-08,2025-07-15,2025-07-18,Delivered
160624,60624,4,DTDC,2025-12-25,2025-12-26,,In Transit
160625,60625,41,XpressBees,2025-03-30,2025-04-07,2025-04-08,Delivered
160626,60626,70,Ecom Express,2026-04-07,2026-04-13,2026-04-16,Delivered
160627,60627,75,DTDC,2026-01-18,2026-01-21,,Returned
160628,60628,17,BlueDart,2026-07-14,2026-07-16,2026-07-15,Delivered
