order_id,customer_id,order_date,order_status,sales_channel,coupon_code
61769,11533,2025-01-04,Delivered,Mobile App,NONE
61770,13665,2024-03-22,Delivered,Mobile App,WELCOME5
61771,10051,2025-10-17,Delivered,Website,NONE
61772,12556,2024-05-11,Delivered,Website,WELCOME5
61773,13139,2025-08-02,Shipped,Mobile App,FEST15
61774,14315,2025-10-19,Shipped,Mobile App,WELCOME5
61775,14109,2024-06-01,Delivered,Marketplace,FEST15
61776,10307,2026-02-06,Delivered,Mobile App,BIG20
61777,12066,2025-03-19,Delivered,Marketplace,FEST15
61778,10382,2024-12-08,Delivered,Mobile App,NONE
61779,10048,2024-04-08,Delivered,Mobile App,FEST15
61780,10776,2025-12-14,Shipped,Marketplace,BIG20
61781,14666,2024-06-08,Delivered,Website,WELCOME5
61782,11323,2024-06-11,Cancelled,Website,SAVE10
61783,13698,2024-09-14,Cancelled,Website,WELCOME5
61784,13546,2025-03-06,Delivered,Mobile App,SAVE10
61785,14338,2026-05-02,Delivered,Marketplace,NONE
61786,12663,2025-12-26,Delivered,Website,NONE
61787,14876,2025-12-16,Cancelled,Mobile App,SAVE10
61788,12131,2024-07-12,Delivered,Mobile App,NONE
61789,13938,2025-09-20,Delivered,Mobile App,NONE
61790,13913,2024-12-04,Processing,Website,NONE
61791,12718,2025-04-04,Delivered,Website,NONE
61792,11586,2025-09-02,Processing,Website,
61793,10795,2024-06-10,Shipped,Website,NONE
61794,10428,2024-12-01,Delivered,Website,FEST15
61795,12497,2025-01-18,Shipped,Website,NONE
61796,11984,2026-04-27,Delivered,Mobile App,NONE
61797,11046,2026-07-27,Delivered,Mobile App,WELCOME5
61798,13833,2026-07-17,Shipped,Mobile App,FEST15
61799,10813,2025-05-26,Delivered,Website,SAVE10
61800,12371,2025-09-15,Shipped,Mobile App,NONE
61801,12144,2025-11-25,Shipped,Website,NONE
61802,14886,2026-01-28,Processing,Mobile App,NONE
61803,10522,2025-10-18,Shipped,Mobile App,FEST15
61804,14281,2026-05-29,Processing,Mobile App,NONE
61805,13423,2025-01-06,Delivered,Website,FEST15
61806,13955,2025-11-11,Delivered,Website,SAVE10
61807,13890,2025-08-15,Delivered,Mobile App,WELCOME5
61808,13866,2026-01-20,Delivered,Marketplace,FEST15
61809,12176,2026-06-20,Processing,Mobile App,NONE
61810,12906,2024-03-18,Delivered,Website,NONE
61811,11825,2026-04-07,Delivered,Mobile App,NONE
61812,14506,2026-03-10,Delivered,Website,NONE
61813,11129,2026-04-24,Shipped,Website,NONE
61814,12950,2024-09-23,Delivered,Website,FEST15
61815,11056,2025-07-15,Cancelled,Mobile App,NONE
61816,11863,2024-03-09,Delivered,Mobile App,NONE
61817,14817,2024-02-29,Delivered,Website,BIG20
61818,10980,2025-07-25,Delivered,Mobile App,NONE
61819,14430,2026-07-30,Processing,Mobile App,SAVE10
61820,14066,2024-08-07,Delivered,Mobile App,NONE
61821,11832,2026-02-05,Delivered,Website,WELCOME5
61822,11856,2024-03-18,Delivered,Mobile App,BIG20
61823,10028,2024-03-03,Delivered,Marketplace,BIG20
61824,13955,2025-08-14,Delivered,Website,NONE
61825,13331,2024-09-27,Delivered,Mobile App,BIG20
61826,14916,2024-04-05,Delivered,Mobile App,WELCOME5
61827,11458,2026-06-06,Delivered,Marketplace,NONE
61828,11994,2026-05-10,Delivered,Website,SAVE10
61829,13434,2024-01-14,Delivered,Marketplace,NONE
61830,11704,2026-07-29,Processing,Website,WELCOME5
61831,11594,2024-01-18,Delivered,Website,NONE
61832,10851,2025-12-17,Shipped,Website,NONE
61833,14941,2026-01-30,Delivered,Mobile App,SAVE10
61834,12377,2024-10-06,Delivered,Website,FEST15
61835,13848,2024-05-11,Delivered,Website,FEST15
61836,13271,2025-06-29,Delivered,Marketplace,SAVE10
61837,12998,2026-05-09,Delivered,Mobile App,NONE
61838,11564,2024-01-31,Delivered,Mobile App,WELCOME5
61839,11577,2026-04-05,Delivered,Website,NONE
61840,12429,2025-08-25,Delivered,Marketplace,WELCOME5
61841,10677,2026-08-15,Delivered,Mobile App,NONE
61842,12686,2024-09-12,Delivered,Marketplace,NONE
61843,10455,2025-09-17,Delivered,Website,NONE
61844,11377,2025-03-17,Delivered,Website,SAVE10
61845,13166,2025-09-07,Delivered,Mobile App,SAVE10
61846,10118,2024-06-22,Delivered,Mobile App,NONE
61847,10225,2025-04-27,Delivered,Marketplace,NONE
61848,11079,2026-08-14,Delivered,Website,FEST15
61849,13780,2026-03-29,Delivered,Mobile App,NONE
61850,14016,2024-07-20,Delivered,Website,WELCOME5
61851,10005,2024-02-27,Delivered,Website,WELCOME5
61852,11391,2025-02-08,Delivered,Marketplace,NONE
61853,10284,2024-08-09,Delivered,Mobile App,FEST15
61854,10070,2024-09-03,Processing,Website,NONE
61855,14711,2024-06-25,Delivered,Mobile App,NONE
61856,12125,2025-06-09,Delivered,Website,NONE
61857,13977,2024-03-31,Delivered,Website,FEST15
61858,13413,2026-05-28,Delivered,Website,NONE
61859,12248,2024-01-30,Delivered,Mobile App,NONE
61860,13763,2024-06-07,Shipped,Mobile App,FEST15
61861,11244,2025-06-29,Processing,Website,NONE
61862,12070,2024-05-16,Delivered,Website,NONE
61863,11894,2025-05-03,Delivered,Website,BIG20
61864,12860,2024-03-12,Delivered,Mobile App,WELCOME5
61865,11053,2026-04-23,Delivered,Website,SAVE10
61866,13728,2025-07-25,Delivered,Mobile App,NONE
61867,14210,2024-10-21,Delivered,Mobile App,FEST15
61868,14447,2025-08-07,Delivered,Website,NONE
61869,14471,2025-06-08,Delivered,Mobile App,NONE
61870,13200,2026-03-07,Delivered,Mobile App,NONE
61871,13990,2025-12-05,Delivered,Website,SAVE10
61872,13455,2026-03-21,Processing,Mobile App,SAVE10
61873,14767,2026-04-17,Delivered,Mobile App,NONE
61874,10494,2024-04-08,Cancelled,Website,BIG20
61875,10993,2026-01-16,Delivered,Website,NONE
61876,12103,2026-06-02,Delivered,Mobile App,NONE
61877,13105,2024-07-11,Processing,Website,NONE
61878,14445,2026-03-15,Delivered,Website,NONE
61879,10474,2025-08-14,Delivered,Mobile App,NONE
61880,10804,2025-09-19,Delivered,Website,NONE
61881,14304,2025-11-22,Delivered,Marketplace,NONE
61882,11550,2024-12-02,Cancelled,Website,FEST15
61883,10085,2026-05-20,Shipped,Website,NONE
61884,13390,2025-12-24,Delivered,Mobile App,WELCOME5
61885,14389,2025-03-01,Delivered,Website,BIG20
61886,14511,2025-08-25,Delivered,Website,WELCOME5
61887,14272,2026-07-14,Shipped,Website,SAVE10
61888,10296,2024-12-08,Delivered,Website,SAVE10
61889,10675,2026-05-16,Delivered,Marketplace,FEST15
61890,14353,2024-01-13,Delivered,Website,NONE
61891,13465,2026-02-08,Delivered,Marketplace,NONE
61892,11102,2025-07-28,Delivered,Mobile App,NONE
61893,11939,2025-11-19,Delivered,Mobile App,FEST15
61894,14305,2025-07-13,Cancelled,Mobile App,NONE
61895,14645,2025-04-09,Delivered,Website,WELCOME5
61896,14447,2024-05-29,Delivered,Marketplace,SAVE10
61897,12303,2024-08-23,Delivered,Mobile App,BIG20
61898,13878,2026-05-29,Delivered,Mobile App,FEST15
61899,10226,2025-01-29,Shipped,Website,NONE
61900,14620,2024-06-03,Delivered,Mobile App,NONE
61901,11110,2024-05-04,Delivered,Mobile App,NONE
61902,14806,2024-10-05,Delivered,Website,NONE
61903,10082,2025-12-10,Delivered,Website,SAVE10
61904,14626,2024-12-26,Delivered,Mobile App,NONE
61905,12634,2025-02-21,Delivered,Website,NONE
61906,12566,2025-10-24,Delivered,Website,NONE
61907,13383,2025-08-10,Delivered,Marketplace,NONE
61908,12319,2024-03-20,Delivered,Website,NONE
61909,14755,2025-01-14,Delivered,Marketplace,WELCOME5
61910,10527,2025-11-12,Delivered,Mobile App,NONE
61911,13281,2025-11-19,Delivered,Mobile App,NONE
61912,11081,2025-02-06,Delivered,Mobile App,NONE
61913,10187,2024-07-27,Delivered,Mobile App,SAVE10
61914,13262,2024-06-26,Delivered,Website,SAVE10
61915,13390,2024-03-28,Delivered,Marketplace,NONE
61916,10637,2024-04-18,Delivered,Website,NONE
61917,13634,2026-07-29,Delivered,Mobile App,SAVE10
61918,14712,2025-02-03,Delivered,Website,NONE
61919,13478,2024-11-06,Delivered,Website,SAVE10
61920,11136,2025-03-08,Shipped,Marketplace,NONE
61921,10424,2025-05-16,Delivered,Website,NONE
61922,10440,2024-05-13,Delivered,Website,WELCOME5
61923,13094,2026-05-27,Delivered,Website,SAVE10
61924,11177,2025-04-12,Delivered,Marketplace,NONE
61925,11857,2025-06-29,Delivered,Mobile App,NONE
61926,10245,2025-05-02,Shipped,Website,SAVE10
61927,12204,2026-06-28,Delivered,Marketplace,NONE
61928,10831,2026-08-09,Shipped,Mobile App,NONE
61929,12140,2024-05-02,Delivered,Marketplace,SAVE10
61930,12939,2025-11-22,Delivered,Website,SAVE10
61931,14805,2024-06-07,Delivered,Website,NONE
61932,11446,2024-01-12,Delivered,Mobile App,FEST15
61933,11606,2025-06-19,Delivered,Website,FEST15
61934,14006,2025-04-07,Delivered,Mobile App,SAVE10
61935,14765,2025-04-22,Delivered,Mobile App,SAVE10
61936,12024,2024-01-21,Delivered,Website,NONE
61937,11729,2025-09-16,Delivered,Website,NONE
61938,13570,2025-05-10,Delivered,Marketplace,WELCOME5
61939,13759,2024-02-26,Shipped,Mobile App,WELCOME5
61940,13542,2024-11-23,Delivered,Mobile App,WELCOME5
61941,13200,2024-05-10,Delivered,Mobile App,WELCOME5
61942,10679,2026-05-26,Processing,Website,WELCOME5
61943,11312,2025-12-20,Delivered,Mobile App,NONE
61944,10283,2025-04-23,Delivered,Marketplace,NONE
61945,11950,2024-03-25,Delivered,Marketplace,BIG20
61946,14210,2026-04-04,Shipped,Website,FEST15
61947,11119,2024-12-10,Delivered,Website,NONE
61948,13505,2025-07-20,Processing,Website,NONE
61949,12105,2025-11-29,Delivered,Website,SAVE10
61950,10875,2025-01-19,Delivered,Website,FEST15
61951,11116,2026-08-01,Delivered,Mobile App,NONE
61952,13400,2024-08-10,Shipped,Website,SAVE10
61953,13955,2024-11-29,Delivered,Mobile App,SAVE10
61954,11648,2024-06-26,Delivered,Marketplace,NONE
61955,14589,2024-11-29,Delivered,Website,NONE
61956,10284,2026-02-09,Delivered,Website,NONE
61957,12874,2025-04-02,Delivered,Website,NONE
61958,11144,2026-05-06,Delivered,Marketplace,NONE
61959,14460,2026-05-13,Shipped,Mobile App,SAVE10
61960,13780,2024-11-10,Delivered,Website,SAVE10
61961,10294,2026-02-10,Delivered,Website,NONE
61962,11954,2025-04-24,Shipped,Mobile App,BIG20
61963,13730,2025-02-14,Delivered,Mobile App,NONE
61964,12725,2024-10-05,Shipped,Website,NONE
61965,12449,2024-03-05,Delivered,Website,NONE
61966,10683,2025-03-17,Delivered,Marketplace,SAVE10
61967,12854,2025-10-10,Delivered,Mobile App,BIG20
61968,10464,2026-04-23,Delivered,Website,BIG20
61969,11594,2025-02-03,Processing,Mobile App,FEST15
61970,11197,2024-05-13,Delivered,Website,FEST15
61971,13285,2025-03-30,Delivered,Mobile App,NONE
61972,12363,2024-10-09,Delivered,Marketplace,NONE
61973,12127,2026-06-10,Delivered,Website,NONE
61974,14235,2025-11-05,Delivered,Website,NONE
61975,11949,2026-05-28,Delivered,Mobile App,SAVE10
61976,13817,2024-10-28,Delivered,Website,NONE
61977,14441,2025-03-08,Delivered,Website,NONE
61978,10801,2024-03-19,Delivered,Website,FEST15
61979,13723,2024-05-11,Delivered,Website,BIG20
61980,10358,2024-12-29,Delivered,Website,NONE
61981,13206,2025-01-20,Delivered,Marketplace,NONE
61982,11128,2025-10-18,Delivered,Marketplace,FEST15
61983,11280,2024-07-27,Delivered,Mobile App,NONE
61984,14262,2026-08-12,Cancelled,Website,SAVE10
61985,10933,2026-01-26,Delivered,Website,NONE
61986,12580,2026-05-15,Delivered,Mobile App,NONE
61987,13906,2024-10-24,Delivered,Mobile App,NONE
61988,14035,2025-06-29,Delivered,Website,NONE
61989,11024,2025-05-17,Delivered,Marketplace,NONE
61990,11848,2026-01-24,Delivered,Mobile App,WELCOME5
61991,12810,2026-04-02,Delivered,Website,FEST15
61992,12953,2025-07-08,Delivered,Marketplace,SAVE10
61993,10818,2026-08-03,Shipped,Mobile App,NONE
61994,12974,2025-04-24,Delivered,Marketplace,NONE
61995,10007,2024-09-23,Shipped,Marketplace,FEST15
61996,13134,2024-06-14,Delivered,Website,FEST15
61997,13679,2024-12-31,Shipped,Mobile App,NONE
61998,12351,2024-10-10,Delivered,Website,NONE
61999,11227,2024-07-13,Delivered,Website,BIG20
62000,11197,2025-03-14,Delivered,Website,FEST15
62001,13451,2024-09-10,Processing,Mobile App,NONE
62002,12143,2026-08-14,Delivered,Mobile App,NONE
62003,14645,2024-10-22,Delivered,Website,NONE
62004,14874,2025-08-13,Delivered,Website,NONE
62005,12172,2025-12-30,Delivered,Marketplace,SAVE10
62006,11361,2026-07-05,Delivered,Website,NONE
62007,14061,2025-10-28,Delivered,Website,NONE
62008,13625,2024-09-07,Shipped,Mobile App,NONE
62009,10823,2025-06-23,Delivered,Website,SAVE10
62010,14724,2024-03-07,Delivered,Website,SAVE10
62011,11002,2024-09-19,Processing,Mobile App,FEST15
62012,12832,2026-08-07,Delivered,Website,NONE
62013,10935,2024-01-05,Delivered,Website,NONE
62014,12447,2024-11-15,Delivered,Website,WELCOME5
62015,13124,2024-02-21,Delivered,Marketplace,NONE
62016,10605,2025-06-03,Delivered,Website,NONE
62017,11297,2025-12-29,Delivered,Marketplace,BIG20
62018,13767,2024-03-10,Delivered,Marketplace,NONE
62019,14780,2024-05-04,Delivered,Mobile App,NONE
62020,14558,2026-04-14,Delivered,Marketplace,WELCOME5
62021,13760,2024-09-27,Processing,Mobile App,NONE
62022,14904,2024-01-01,Processing,Website,NONE
62023,10825,2024-04-05,Delivered,Website,BIG20
62024,11009,2026-05-28,Delivered,Marketplace,NONE
62025,12028,2026-06-14,Processing,Mobile App,FEST15
62026,14601,2024-06-09,Cancelled,Marketplace,SAVE10
62027,13995,2024-09-28,Shipped,Website,FEST15
62028,11852,2024-06-26,Delivered,Website,NONE
62029,10082,2025-04-22,Delivered,Website,FEST15
62030,13096,2026-03-12,Processing,Mobile App,SAVE10
62031,11545,2026-01-06,Delivered,Website,WELCOME5
62032,11119,2025-01-09,Delivered,Mobile App,NONE
62033,11071,2025-11-05,Delivered,Marketplace,NONE
62034,11242,2024-09-05,Delivered,Mobile App,NONE
62035,11596,2026-05-31,Cancelled,Website,FEST15
62036,13095,2025-08-01,Delivered,Website,NONE
62037,10819,2026-06-08,Delivered,Mobile App,NONE
62038,12425,2024-09-03,Delivered,Website,NONE
62039,14606,2026-07-10,Delivered,Website,NONE
62040,14822,2024-10-04,Delivered,Website,NONE
62041,14148,2025-10-25,Shipped,Website,NONE
62042,11323,2024-02-14,Delivered,Website,NONE
62043,10732,2024-08-11,Delivered,Website,BIG20
62044,14391,2025-06-07,Delivered,Marketplace,NONE
62045,12020,2025-05-04,Delivered,Mobile App,NONE
62046,12303,2024-05-05,Delivered,Marketplace,NONE
62047,12132,2024-01-10,Shipped,Mobile App,NONE
62048,10673,2026-03-23,Shipped,Mobile App,SAVE10
62049,13607,2024-08-25,Delivered,Website,WELCOME5
62050,11196,2025-12-29,Delivered,Mobile App,NONE
62051,11166,2024-06-17,Cancelled,Website,NONE
62052,13779,2024-10-03,Delivered,Mobile App,WELCOME5
62053,13565,2024-01-17,Delivered,Mobile App,NONE
62054,14134,2025-06-01,Delivered,Website,NONE
62055,13531,2025-05-16,Delivered,Mobile App,NONE
62056,10198,2025-07-14,Delivered,Mobile App,NONE
62057,12087,2025-12-27,Delivered,Website,BIG20
62058,12051,2025-10-08,Delivered,Website,NONE
62059,11608,2024-07-15,Delivered,Website,WELCOME5
62060,12471,2025-02-10,Delivered,Marketplace,NONE
62061,12486,2024-03-14,Shipped,Marketplace,SAVE10
62062,13076,2025-09-24,Delivered,Mobile App,NONE
62063,14800,2025-01-19,Delivered,Mobile App,NONE
62064,13254,2024-06-13,Delivered,Mobile App,WELCOME5
62065,14664,2026-05-01,Delivered,Mobile App,SAVE10
62066,14153,2025-04-01,Delivered,Website,WELCOME5
62067,13671,2024-02-20,Delivered,Website,NONE
62068,11367,2024-04-01,Shipped,Marketplace,NONE
62069,12890,2024-10-09,Delivered,Marketplace,NONE
62070,10560,2026-07-01,Delivered,Website,WELCOME5
62071,14620,2024-04-05,Delivered,Website,SAVE10
62072,10933,2025-01-24,Delivered,Marketplace,NONE
62073,11193,2025-01-20,Delivered,Mobile App,NONE
62074,14685,2025-08-21,Processing,Mobile App,NONE
62075,10609,2025-08-04,Delivered,Website,NONE
62076,12734,2025-04-20,Delivered,Mobile App,NONE
62077,12873,2026-02-21,Delivered,Website,NONE
62078,11096,2024-01-27,Delivered,Website,FEST15
62079,11949,2025-01-16,Shipped,Website,FEST15
62080,13930,2024-03-01,Delivered,Marketplace,NONE
62081,13558,2024-10-18,Delivered,Website,FEST15
62082,12936,2024-09-13,Shipped,Mobile App,WELCOME5
62083,12720,2026-05-07,Delivered,Mobile App,WELCOME5
62084,11837,2025-10-16,Delivered,Website,NONE
62085,13118,2024-08-20,Processing,Marketplace,FEST15
62086,10092,2025-09-14,Delivered,Mobile App,SAVE10
62087,10352,2026-03-18,Delivered,Mobile App,SAVE10
62088,13914,2024-07-01,Delivered,Website,NONE
62089,10872,2025-07-01,Delivered,Marketplace,NONE
62090,13588,2025-04-18,Delivered,Marketplace,NONE
62091,10081,2026-06-05,Shipped,Mobile App,BIG20
62092,11311,2024-12-22,Delivered,Website,NONE
62093,14691,2025-10-20,Shipped,Marketplace,BIG20
62094,11329,2025-07-05,Delivered,Website,FEST15
62095,14914,2024-11-09,Delivered,Mobile App,NONE
62096,11358,2024-11-20,Delivered,Website,NONE
62097,13181,2026-04-16,Delivered,Website,SAVE10
62098,13353,2026-05-19,Delivered,Website,NONE
62099,13169,2024-09-09,Delivered,Website,SAVE10
62100,11471,2025-04-03,Processing,Website,NONE
62101,13795,2024-05-18,Delivered,Website,NONE
62102,11552,2025-02-17,Delivered,Mobile App,SAVE10
62103,14072,2026-04-21,Shipped,Marketplace,SAVE10
62104,11884,2025-11-13,Delivered,Website,FEST15
62105,14185,2025-04-16,Delivered,Website,WELCOME5
62106,14902,2026-01-27,Delivered,Website,NONE
62107,13775,2025-06-20,Shipped,Mobile App,SAVE10
62108,12301,2025-02-28,Delivered,Website,NONE
62109,12115,2024-01-17,Delivered,Website,SAVE10
62110,11887,2024-04-15,Delivered,Mobile App,NONE
62111,11757,2025-06-06,Delivered,Website,NONE
62112,12351,2024-03-23,Delivered,Mobile App,FEST15
62113,12429,2024-01-12,Delivered,Website,NONE
62114,13597,2024-11-13,Processing,Mobile App,NONE
62115,14449,2025-06-23,Processing,Website,WELCOME5
62116,14419,2025-12-11,Delivered,Mobile App,NONE
62117,13022,2026-07-25,Delivered,Website,NONE
62118,14955,2025-09-26,Delivered,Mobile App,NONE
62119,14469,2026-08-03,Delivered,Website,NONE
62120,12431,2024-10-06,Delivered,Website,NONE
62121,12062,2025-09-29,Delivered,Mobile App,NONE
62122,12301,2024-01-05,Processing,Mobile App,NONE
62123,10118,2024-05-11,Delivered,Website,SAVE10
62124,11652,2025-09-15,Delivered,Website,NONE
62125,11915,2024-11-02,Delivered,Website,NONE
62126,13896,2025-07-01,Delivered,Website,NONE
62127,11313,2026-07-03,Processing,Mobile App,FEST15
62128,13278,2026-01-19,Delivered,Marketplace,FEST15
62129,11611,2024-12-07,Delivered,Mobile App,BIG20
62130,11817,2025-10-27,Delivered,Website,NONE
62131,10345,2026-06-14,Delivered,Website,NONE
62132,12593,2024-08-27,Delivered,Mobile App,NONE
62133,10487,2025-06-22,Shipped,Website,SAVE10
62134,11030,2025-12-11,Shipped,Website,SAVE10
62135,12509,2025-10-01,Delivered,Website,NONE
62136,13470,2025-04-16,Delivered,Mobile App,NONE
62137,12021,2025-02-24,Delivered,Marketplace,NONE
62138,11261,2025-07-11,Delivered,Website,NONE
62139,14487,2025-04-26,Delivered,Website,WELCOME5
62140,11748,2024-12-12,Delivered,Website,NONE
62141,11605,2026-04-28,Shipped,Website,NONE
62142,10341,2026-02-05,Delivered,Website,WELCOME5
62143,11760,2025-09-13,Shipped,Mobile App,NONE
62144,11100,2024-07-09,Cancelled,Mobile App,NONE
62145,11770,2025-05-13,Delivered,Mobile App,NONE
62146,10975,2024-07-17,Delivered,Website,SAVE10
62147,10984,2024-06-06,Cancelled,Website,NONE
62148,13677,2024-08-18,Delivered,Marketplace,FEST15
62149,12373,2024-06-01,Delivered,Mobile App,SAVE10
62150,13473,2026-02-04,Delivered,Website,SAVE10
62151,12884,2025-05-13,Delivered,Marketplace,SAVE10
62152,12691,2025-12-07,Processing,Marketplace,NONE
62153,12333,2026-08-05,Delivered,Mobile App,NONE
62154,11936,2024-09-18,Delivered,website,NONE
62155,11311,2024-07-08,Delivered,Website,FEST15
62156,14448,2024-05-19,Delivered,Marketplace,NONE
62157,12046,2024-01-19,Processing,Website,NONE
62158,14421,2024-01-28,Delivered,Website,SAVE10
62159,13841,2025-07-31,Shipped,Mobile App,SAVE10
62160,13015,2025-10-25,Delivered,Marketplace,FEST15
62161,14215,2024-10-10,Shipped,Marketplace,NONE
62162,13290,2025-06-06,Cancelled,Mobile App,NONE
62163,14079,2024-07-19,Cancelled,Website,NONE
62164,13983,2025-11-12,Cancelled,Mobile App,NONE
62165,13230,2025-11-20,Delivered,Marketplace,NONE
62166,13614,2025-11-18,Delivered,Mobile App,NONE
62167,14088,2025-05-11,Delivered,Mobile App,NONE
62168,11125,2026-03-30,Delivered,Mobile App,NONE
62169,14384,2024-03-21,Shipped,Mobile App,NONE
62170,12517,2025-02-07,Delivered,Mobile App,NONE
62171,10612,2024-03-02,Delivered,Website,NONE
62172,10760,2026-03-13,Delivered,Website,FEST15
62173,13752,2024-03-12,Delivered,Mobile App,SAVE10
62174,14047,2025-02-26,Delivered,Website,FEST15
62175,13271,2024-06-29,Processing,Website,NONE
62176,13268,2025-11-17,Delivered,Marketplace,SAVE10
62177,14329,2025-01-25,Shipped,Mobile App,BIG20
62178,14896,2025-06-18,Delivered,Website,NONE
62179,14160,2026-07-22,Shipped,Mobile App,BIG20
62180,10683,2026-06-12,Delivered,Mobile App,NONE
62181,14012,2025-02-19,Cancelled,Mobile App,NONE
62182,12551,2024-12-25,Delivered,Website,FEST15
62183,13993,2024-10-17,Shipped,Marketplace,BIG20
62184,13621,2025-10-31,Delivered,Website,FEST15
