return_id,order_item_id,return_date,return_reason,return_status,refund_amount_inr
182232,91173,2026-03-29,Changed Mind,Refunded,426.31
182233,101384,2025-03-23,Quality Issue,Approved,830.38
182234,115660,2026-03-31,Size Issue,Refunded,3477.77
182235,99263,2026-01-12,Changed Mind,Approved,2292.68
182236,108823,2025-10-25,Damaged,Approved,2075.15
182237,95457,2026-06-16,Size Issue,Refunded,1785.46
182238,114589,2025-10-13,Size Issue,Approved,4799.92
182239,119812,2024-04-15,Wrong Item,Refunded,3412.21
182240,91912,2024-10-25,Size Issue,Approved,8447.46
182241,116898,2026-05-16,Changed Mind,Approved,2698.24
182242,114318,2026-01-13,Wrong Item,Refunded,1661.25
182243,98226,2024-09-25,Quality Issue,Refunded,490.74
182244,110713,2026-03-07,Quality Issue,Refunded,392.42
182245,98020,2024-07-15,Wrong Item,Refunded,4523.8
182246,109748,2024-12-22,Wrong Item,Approved,1351.07
182247,105876,2025-11-30,Damaged,Refunded,2474.41
182248,91017,2025-03-10,Size Issue,Refunded,1841.56
182249,94137,2024-08-09,Wrong Item,Rejected,2230.84
182250,106599,2026-04-28,Wrong Item,Refunded,756.3
182251,110458,2024-10-28,Damaged,Refunded,1931.21
182252,119011,2025-06-20,Wrong Item,Refunded,1954.86
182253,108181,2026-01-11,Quality Issue,Approved,1467.45
182254,110374,2024-11-08,Quality Issue,Refunded,1591.88
182255,117456,2025-05-24,Size Issue,Refunded,1185.45
182256,107779,2025-04-10,Damaged,Refunded,4483.88
182257,112103,2026-09-11,Size Issue,Refunded,1809.78
182258,93913,2024-11-20,Quality Issue,Refunded,1043.09
182259,107761,2025-05-15,Size Issue,Refunded,1017.34
182260,93325,2025-04-20,Quality Issue,Approved,4725.37
182261,115509,2024-04-12,Size Issue,Approved,367.92
182262,94855,2024-08-21,Changed Mind,Approved,801.35
182263,93897,2024-10-09,Size Issue,Approved,1080.78
182264,106460,2025-04-18,Quality Issue,Rejected,477.23
182265,107360,2025-05-08,Damaged,Approved,386.48
182266,91536,2025-03-16,Quality Issue,Approved,565.92
182267,102361,2024-07-04,Size Issue,Refunded,378.73
182268,103283,2026-01-19,Size Issue,Approved,1903.53
182269,113059,2026-06-03,Size Issue,Approved,645.8
182270,92277,2025-05-15,Size Issue,Approved,673.93
182271,107646,2026-05-14,Damaged,Refunded,819.24
182272,97329,2024-05-24,Quality Issue,Refunded,1252.53
182273,117200,2026-07-20,Quality Issue,Refunded,2285.05
182274,109977,2026-06-06,Changed Mind,Refunded,2728.31
182275,93594,2026-08-05,Wrong Item,Approved,1369.77
182276,91945,2024-11-12,Size Issue,Approved,897.39
182277,104816,2024-07-13,Damaged,Refunded,1452.8
182278,109697,2025-01-17,Damaged,Approved,971.08
182279,92805,2024-04-22,Quality Issue,Refunded,1299.04
182280,92221,2026-05-09,Damaged,Refunded,1516.18
182281,91548,2025-01-26,Size Issue,Rejected,6950.97
182282,90308,2024-04-30,Quality Issue,Refunded,678.3
182283,106167,2025-12-23,Changed Mind,Refunded,2874.31
182284,100917,2025-02-08,Wrong Item,Refunded,3180.68
182285,102569,2024-06-09,Wrong Item,Rejected,667.19
182286,98490,2025-12-14,Changed Mind,Rejected,2135.74
182287,119867,2024-02-06,Quality Issue,Refunded,3311.08
182288,106332,2026-08-19,Quality Issue,Approved,874.99
182289,102800,2024-10-03,Wrong Item,Approved,1068.84
182290,117126,2025-09-23,Size Issue,Approved,656.64
182291,108409,2025-11-29,Quality Issue,Refunded,2615.15
182292,115480,2026-06-12,Wrong Item,Refunded,1192.26
182293,107938,2024-05-08,Wrong Item,Refunded,859.79
182294,93957,2024-10-05,Wrong Item,Approved,1640.56
182295,95669,2024-12-26,Wrong Item,Approved,1708.34
182296,97059,2026-05-26,Quality Issue,Approved,1374.5
182297,107498,2025-10-13,Changed Mind,Refunded,5074.48
182298,101623,2024-06-09,Quality Issue,Rejected,345.04
182299,111938,2025-05-09,Quality Issue,Refunded,8589.52
182300,92713,2024-02-04,Size Issue,Approved,1958.28
182301,102415,2025-09-22,Wrong Item,Refunded,1404.68
182302,93068,2026-06-12,Size Issue,Approved,535.15
182303,97379,2025-12-14,Damaged,Refunded,7730.5
182304,115786,2025-01-14,Changed Mind,Refunded,2716.2
182305,106424,2025-07-18,Quality Issue,Refunded,2880.02
182306,114584,2024-03-10,Changed Mind,Refunded,320.77
182307,119629,2024-07-30,Wrong Item,Refunded,1690.24
182308,94600,2026-05-11,Quality Issue,Refunded,10492.58
182309,107241,2025-04-07,Wrong Item,Approved,1062.09
182310,115797,2024-08-14,Changed Mind,Rejected,384.29
182311,95474,2025-05-17,Quality Issue,Refunded,2017.34
182312,118637,2025-11-05,Size Issue,Approved,1239.23
182313,114092,2025-07-16,Size Issue,Approved,1628.88
182314,107811,2025-03-01,Size Issue,Refunded,1452.85
182315,120415,2025-09-06,Size Issue,Approved,3582.05
182316,111665,2024-09-06,Damaged,Refunded,2354.91
182317,115633,2026-03-06,Wrong Item,Refunded,1972.85
182318,91117,2025-07-15,Wrong Item,Refunded,1285.65
182319,98880,2025-05-07,Quality Issue,Rejected,1645.89
182320,105335,2025-09-11,Wrong Item,Approved,3234.94
182321,113525,2024-07-13,Wrong Item,Approved,578.32
182322,115897,2025-02-28,Size Issue,Refunded,3049.92
182323,118183,2025-11-15,Changed Mind,Refunded,4432.48
182324,95189,2025-06-07,Quality Issue,Approved,2927.64
182325,114377,2026-06-06,Size Issue,Refunded,751.12
182326,104887,2024-09-04,Size Issue,Refunded,1067.02
182327,116881,2024-09-05,Quality Issue,Refunded,5420.91
182328,96591,2025-06-19,Size Issue,Rejected,557.77
182329,112304,2026-03-24,Wrong Item,Approved,5381.91
182330,106751,2026-06-20,Quality Issue,Approved,1911.74
182331,115799,2024-07-27,Quality Issue,Approved,985.79
182332,106290,2025-08-12,Quality Issue,Refunded,835.78
182333,102167,2025-02-09,Quality Issue,Approved,605.61
182334,98407,2024-10-03,Quality Issue,Refunded,625.71
182335,113306,2026-05-30,Wrong Item,Refunded,1161.54
182336,108815,2024-08-27,Quality Issue,Approved,2797.11
182337,114850,2025-04-28,Changed Mind,Refunded,3145.49
182338,101139,2026-03-07,Size Issue,Refunded,606.85
182339,101438,2026-04-06,Quality Issue,Approved,361.53
182340,92253,2025-04-26,Quality Issue,Refunded,259.65
182341,111327,2024-02-23,Quality Issue,Refunded,3840.87
182342,109489,2025-02-09,Size Issue,Approved,452.38
182343,119954,2025-06-12,Changed Mind,Approved,1394.58
182344,107108,2025-03-22,Damaged,Refunded,5032.46
182345,108984,2026-02-19,Wrong Item,Refunded,1088.88
182346,102507,2026-04-30,Changed Mind,Refunded,2062.25
182347,115119,2025-12-21,Changed Mind,Approved,2984.14
182348,96249,2025-03-23,Size Issue,Refunded,348.33
182349,91570,2026-08-17,Size Issue,Refunded,1780.33
182350,107223,2025-08-29,Size Issue,Approved,1786.24
182351,108056,2025-12-22,Damaged,Approved,793.59
182352,111194,2026-06-23,Changed Mind,Approved,1896.05
182353,111013,2024-03-11,Quality Issue,Approved,3333.5
182354,113558,2024-05-05,Wrong Item,Refunded,994.96
182355,108061,2025-08-18,Damaged,Refunded,1007.69
182356,106524,2025-04-03,Damaged,Approved,951.1
182357,116253,2025-06-28,Quality Issue,Refunded,1109.29
182358,97384,2026-06-30,Quality Issue,Refunded,898.74
182359,100647,2025-10-11,Quality Issue,Refunded,827.92
182360,120001,2024-06-06,Changed Mind,Refunded,857.94
182361,94461,2025-03-24,Quality Issue,Refunded,3161.73
182362,90639,2024-01-31,Wrong Item,Rejected,525.59
182363,96812,2026-03-09,Size Issue,Rejected,963.71
182364,99607,2026-05-04,Size Issue,Refunded,2451.26
182365,109530,2026-02-28,Changed Mind,Refunded,9916.56
182366,104331,2026-03-24,Quality Issue,Refunded,4173.07
182367,104065,2025-05-04,Quality Issue,Refunded,1037.63
182368,112226,2024-08-07,Quality Issue,Approved,1081.85
182369,115838,2026-07-22,Damaged,Refunded,788.27
182370,106010,2025-12-10,Quality Issue,Refunded,1250.15
182371,100533,2025-04-17,Size Issue,Refunded,958.48
182372,95563,2026-06-29,Quality Issue,Refunded,1488.56
182373,105856,2025-02-27,Wrong Item,Refunded,464.65
182374,93452,2026-06-29,Wrong Item,Rejected,1125.68
182375,105642,2025-11-14,Quality Issue,Refunded,920.6
182376,99696,2025-12-18,Size Issue,Approved,3792.73
182377,92866,2024-03-26,Quality Issue,Approved,862.61
182378,99907,2025-04-13,Quality Issue,Approved,1492.53
182379,117486,2024-02-27,Size Issue,Approved,1570.4
182380,110588,2024-11-24,Size Issue,Approved,939.42
182381,112883,2026-02-27,Wrong Item,Refunded,7612.22
182382,120174,2026-09-06,Damaged,Approved,854.03
182383,108787,2024-03-30,Wrong Item,Refunded,1606.94
182384,111374,2024-10-17,Changed Mind,Rejected,1360.03
182385,110445,2025-06-08,Size Issue,Refunded,6203.46
182386,91856,2024-04-22,Damaged,Rejected,2548.7
182387,92914,2025-02-15,Size Issue,Approved,529.06
182388,119813,2024-11-09,Damaged,Approved,4339.22
182389,110108,2024-09-12,Wrong Item,Refunded,1676.53
182390,117190,2024-10-28,Wrong Item,Refunded,975.14
182391,96542,2024-02-03,Changed Mind,Refunded,414.75
182392,120533,2026-08-08,Changed Mind,Refunded,697.93
182393,110826,2026-04-08,Damaged,Refunded,272.59
182394,118061,2024-03-10,Changed Mind,Approved,1256.0
182395,96660,2024-12-14,Changed Mind,Approved,1151.29
182396,109692,2024-07-29,Damaged,Approved,283.88
182397,92577,2025-08-26,Quality Issue,Approved,552.93
182398,99469,2025-10-10,Wrong Item,Rejected,1286.76
182399,109301,2026-08-20,Size Issue,Approved,1303.01
182400,104412,2026-06-03,Changed Mind,Approved,265.0
182401,114958,2024-11-15,Quality Issue,Refunded,405.7
182402,108120,2024-04-23,Quality Issue,Approved,670.65
182403,100641,2025-06-17,Damaged,Rejected,2352.81
182404,111478,2024-10-14,Damaged,Approved,1523.44
182405,113150,2025-04-20,Damaged,Approved,311.4
182406,105151,2026-02-21,Wrong Item,Refunded,6872.27
182407,90942,2025-04-28,Size Issue,Approved,2616.33
182408,90546,2024-09-22,Size Issue,Approved,1226.85
182409,106779,2025-08-25,Quality Issue,Approved,515.77
182410,114910,2026-08-28,Wrong Item,Refunded,5097.52
182411,97297,2025-01-29,Quality Issue,Approved,1389.6
182412,107402,2025-10-31,Wrong Item,Refunded,1038.15
182413,90898,2024-02-26,Damaged,Rejected,357.81
182414,97395,2024-08-26,Changed Mind,Approved,934.3
182415,98231,2026-01-09,Quality Issue,Refunded,2680.14
182416,106978,2024-02-24,Quality Issue,Rejected,6107.01
182417,111654,2024-12-02,Damaged,Approved,323.51
182418,106970,2025-10-25,Changed Mind,Approved,2390.12
182419,95536,2024-06-06,Wrong Item,Approved,1945.7
182420,118044,2025-11-09,Damaged,Refunded,3131.42
182421,97632,2025-03-13,Wrong Item,Approved,3260.98
182422,95333,2026-06-17,Changed Mind,Approved,1122.32
182423,109363,2025-05-05,Damaged,Refunded,616.87
182424,119395,2025-05-19,Size Issue,Approved,507.67
182425,110032,2026-01-29,Size Issue,Rejected,1758.68
182426,94431,2025-03-10,Size Issue,Approved,708.24
182427,115177,2025-11-03,Size Issue,Refunded,523.16
182428,112232,2026-02-27,Quality Issue,Refunded,425.14
182429,104134,2024-03-25,Changed Mind,Approved,1115.4
182430,117108,2026-05-24,Changed Mind,Rejected,2825.05
182431,109101,2025-08-22,Size Issue,Approved,2779.48
182432,116272,2025-06-05,Quality Issue,Refunded,597.39
182433,91629,2024-08-15,Wrong Item,Approved,2320.78
182434,97746,2024-04-06,Wrong Item,Approved,1243.7
182435,117008,2025-03-30,Quality Issue,Approved,5131.3
182436,107868,2024-11-26,Quality Issue,Approved,1102.01
182437,110610,2024-06-06,Quality Issue,Rejected,2080.37
182438,109136,2024-09-26,Damaged,Approved,1418.81
182439,110600,2025-08-18,Damaged,Approved,2229.75
182440,91710,2024-05-03,Size Issue,Approved,3351.88
182441,119106,2024-09-15,Quality Issue,Refunded,952.08
182442,110330,2025-07-08,Size Issue,Refunded,277.17
182443,102152,2026-04-09,Damaged,Approved,1001.22
182444,106047,2026-01-22,Quality Issue,Refunded,2370.05
182445,112983,2025-06-05,Quality Issue,Approved,900.31
182446,90804,2026-01-09,Changed Mind,Refunded,955.95
182447,114124,2024-06-13,Damaged,Approved,321.48
182448,98256,2025-09-03,Changed Mind,Approved,1022.16
182449,97606,2024-02-28,Changed Mind,Refunded,1959.93
182450,120233,2025-04-12,Changed Mind,Refunded,1149.58
182451,94798,2025-05-29,Damaged,Approved,1691.56
182452,113787,2026-03-21,Changed Mind,Approved,615.17
182453,117723,2024-09-27,Quality Issue,Refunded,394.82
182454,116751,2024-08-28,Size Issue,Approved,1990.09
182455,118743,2024-12-25,Size Issue,Refunded,1687.23
182456,105693,2026-04-25,Quality Issue,Approved,580.07
182457,118177,2025-08-08,Size Issue,Refunded,451.6
182458,103940,2025-08-24,Size Issue,Refunded,1513.01
182459,98318,2026-01-05,Wrong Item,Refunded,448.27
182460,103404,2026-08-03,Size Issue,Refunded,756.32
182461,94512,2025-05-01,Damaged,Refunded,1581.08
182462,118553,2026-03-31,Size Issue,Rejected,372.95
182463,100253,2025-12-17,Wrong Item,Refunded,1288.63
182464,93559,2024-08-18,Changed Mind,Refunded,771.49
182465,97445,2025-04-29,Quality Issue,Approved,5201.36
182466,104921,2025-06-18,Changed Mind,Refunded,469.7
182467,98876,2025-05-11,Damaged,Rejected,998.86
182468,93581,2024-12-16,Wrong Item,Approved,1796.97
182469,92857,2024-02-08,Size Issue,Refunded,1298.87
182470,92568,2025-11-21,Size Issue,Refunded,2082.83
182471,99621,2026-08-03,Quality Issue,Refunded,736.46
182472,99673,2024-06-18,Quality Issue,Approved,291.82
182473,114099,2024-10-30,Size Issue,Refunded,178.89
182474,115438,2025-12-07,Quality Issue,Refunded,3905.81
182475,98232,2026-05-25,Size Issue,Refunded,836.12
182476,112326,2024-10-12,Quality Issue,Refunded,572.99
182477,112315,2024-03-28,Quality Issue,Refunded,1231.71
182478,109377,2024-11-15,Size Issue,Approved,958.1
182479,116222,2024-01-26,Size Issue,Approved,2376.31
182480,95260,2026-08-08,Quality Issue,Refunded,875.07
182481,95412,2026-06-02,Wrong Item,Approved,1008.93
182482,91735,2026-09-05,Changed Mind,Refunded,2568.32
182483,92804,2025-03-12,Changed Mind,Refunded,8536.38
182484,90326,2026-02-22,Damaged,Refunded,2276.19
182485,96858,2026-03-01,Size Issue,Refunded,8015.49
182486,103271,2024-01-19,Damaged,Rejected,900.55
182487,114367,2024-06-06,Size Issue,Refunded,3910.08
182488,107575,2025-07-20,Size Issue,Refunded,1701.18
182489,90666,2024-04-26,Quality Issue,Refunded,5233.07
182490,97448,2024-11-30,Size Issue,Refunded,757.3
182491,96071,2026-04-20,Size Issue,Refunded,805.98
182492,106845,2025-12-08,Wrong Item,Refunded,1362.51
182493,117041,2025-09-30,Size Issue,Refunded,3266.29
182494,98977,2025-10-04,Size Issue,Refunded,562.0
182495,113940,2024-05-31,Wrong Item,Rejected,308.72
182496,97879,2025-08-13,Size Issue,Approved,2527.73
182497,105754,2026-02-09,Changed Mind,Refunded,1108.77
182498,99983,2025-08-15,Damaged,Rejected,922.06
182499,115321,2024-04-16,Size Issue,Refunded,1086.32
182500,93371,2025-07-25,Size Issue,Refunded,767.94
182501,107022,2026-08-12,Quality Issue,Refunded,1715.87
182502,94502,2025-06-02,Damaged,Approved,1154.14
182503,102413,2026-08-28,Damaged,Refunded,489.39
182504,90552,2025-06-08,Damaged,Rejected,1081.16
182505,114801,2024-02-25,Damaged,Refunded,652.05
182506,118038,2025-09-18,Size Issue,Refunded,1124.82
182507,105201,2026-04-18,Changed Mind,Refunded,2361.52
182508,91575,2025-06-26,Size Issue,Approved,713.92
182509,95798,2026-04-02,Quality Issue,Refunded,728.96
182510,92411,2025-10-13,Wrong Item,Refunded,818.21
182511,117814,2024-05-26,Size Issue,Approved,3742.82
182512,100656,2026-05-17,Quality Issue,Refunded,1354.0
182513,107503,2025-07-14,Wrong Item,Approved,1145.0
182514,97736,2026-08-14,Size Issue,Approved,608.68
182515,117310,2026-01-15,Wrong Item,Approved,672.4
182516,107140,2025-09-25,Wrong Item,Refunded,630.75
182517,98449,2025-02-03,Wrong Item,Approved,485.03
182518,94363,2024-04-26,Wrong Item,Approved,2564.42
182519,102704,2026-03-11,Quality Issue,Refunded,610.76
182520,111896,2026-05-25,Quality Issue,Refunded,322.7
182521,92211,2024-12-25,Size Issue,Refunded,623.59
182522,98473,2026-05-13,Quality Issue,Approved,514.93
182523,117506,2024-08-25,Size Issue,Refunded,1428.57
182524,108546,2024-03-22,Wrong Item,Approved,1092.1
182525,115878,2025-09-27,Quality Issue,Refunded,2869.12
182526,99369,2024-12-10,Size Issue,Approved,2699.59
182527,96474,2026-03-15,Changed Mind,Refunded,5724.66
182528,93842,2025-11-25,Changed Mind,Approved,2799.72
182529,104627,2025-06-05,Size Issue,Refunded,635.3
182530,99792,2024-07-04,Changed Mind,Refunded,4542.16
182531,116867,2024-06-30,Size Issue,Rejected,583.72
182532,110040,2025-03-15,Changed Mind,Refunded,842.05
182533,107102,2026-03-26,Damaged,Refunded,1183.14
182534,112712,2024-07-26,Size Issue,Rejected,7145.33
182535,107650,2025-06-28,Quality Issue,Refunded,3693.52
182536,117294,2024-11-08,Wrong Item,Approved,479.94
182537,109512,2024-02-15,Quality Issue,Refunded,2323.74
182538,104204,2024-10-11,Size Issue,Approved,1642.0
182539,104332,2025-08-12,Size Issue,Approved,2414.44
182540,101797,2026-02-14,Damaged,Refunded,1758.05
182541,103785,2024-09-22,Quality Issue,Refunded,459.23
182542,118641,2026-04-27,Damaged,Refunded,3371.91
182543,110640,2024-08-23,Size Issue,Approved,1602.77
182544,117544,2024-05-07,Quality Issue,Approved,1584.51
182545,113166,2026-04-25,Changed Mind,Approved,1677.53
182546,105557,2026-07-02,Quality Issue,Approved,2909.86
182547,112339,2024-11-22,Changed Mind,Approved,3987.65
182548,94583,2024-12-17,Damaged,Approved,954.38
182549,91541,2025-01-26,Quality Issue,Refunded,581.72
182550,113096,2024-05-28,Changed Mind,Approved,1354.96
182551,93430,2025-03-28,Size Issue,Refunded,558.18
182552,102664,2026-07-28,Damaged,Approved,927.14
182553,105915,2026-03-30,Changed Mind,Refunded,1007.21
182554,106940,2026-02-12,Damaged,Refunded,1954.75
182555,114625,2025-01-20,Damaged,Approved,943.51
182556,97234,2026-03-17,Size Issue,Approved,1131.07
182557,120858,2025-10-21,Damaged,Refunded,1249.93
182558,111821,2025-02-07,Wrong Item,Approved,1116.92
182559,114418,2024-05-03,Wrong Item,Approved,2877.9
182560,108738,2025-06-06,Size Issue,Refunded,1901.05
182561,108633,2025-05-04,Quality Issue,Refunded,1892.61
182562,93626,2026-02-17,Damaged,Approved,12016.25
182563,103202,2026-01-02,Size Issue,Refunded,439.18
182564,90802,2025-12-31,Wrong Item,Approved,1869.19
182565,95020,2025-04-05,Size Issue,Refunded,4966.71
182566,113568,2026-04-04,Changed Mind,Approved,819.34
182567,98060,2024-01-28,Changed Mind,Approved,1689.98
182568,118605,2024-06-30,Size Issue,Rejected,7763.78
182569,93025,2025-10-04,Quality Issue,Refunded,693.48
182570,97900,2026-08-03,Damaged,Approved,355.16
182571,115236,2026-03-23,Size Issue,Approved,4806.46
182572,110880,2026-01-26,Changed Mind,Approved,1512.38
182573,102933,2024-07-17,Damaged,Refunded,691.31
182574,96722,2024-08-29,Changed Mind,Refunded,3455.7
182575,110589,2024-07-01,Changed Mind,Refunded,364.4
182576,114038,2024-02-14,Damaged,Refunded,961.12
182577,112597,2026-02-21,Size Issue,Approved,1844.97
182578,102711,2025-09-13,Wrong Item,Approved,514.92
182579,98379,2025-05-02,Quality Issue,Rejected,1228.14
182580,115817,2024-07-25,Size Issue,Refunded,4007.78
182581,91732,2025-03-17,Size Issue,Refunded,1074.36
182582,118265,2024-09-25,Wrong Item,Approved,320.5
182583,120023,2025-12-02,Quality Issue,Approved,1047.27
182584,116174,2024-07-20,Size Issue,Refunded,2418.8
182585,117251,2024-01-19,Changed Mind,Refunded,1521.49
182586,100934,2025-12-25,Quality Issue,Approved,743.0
182587,112141,2025-06-27,Quality Issue,Refunded,3237.07
182588,106469,2026-04-24,Changed Mind,Refunded,2002.07
182589,107576,2025-07-17,Size Issue,Refunded,732.25
182590,111586,2024-09-03,Quality Issue,Rejected,1403.45
182591,118702,2024-10-09,Quality Issue,Refunded,3890.06
182592,108473,2025-04-23,Size Issue,Approved,133.87
182593,93607,2024-07-18,Damaged,Refunded,1691.0
182594,109137,2024-10-04,Damaged,Approved,3266.44
182595,111005,2025-04-16,Size Issue,Approved,886.86
182596,114042,2024-11-30,Size Issue,Refunded,937.68
182597,113097,2024-05-29,Wrong Item,Refunded,2226.9
